,borough,block,lot,cd,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,sanborn,taxmap,GEOID
279,BK,535,37,306,59,2031,15,38,11231,L131,76,4100,3,1D,77 WEST 9 STREET,M1-1,G7,10.0,0,,"L & S HOLDING OF NEW YORK, INC.",2000,0,,,,,,,,,7,0,0.0,0,0,20.0,100.0,0.0,0.0,,0,N,5,5,38250,38250,0,0,0,0,0.0,0.0,1,2.4,3,3005350037,,59,983274,185773,40.67658064,-74.00351866,16a,301 029,30206,36047005900
280,BK,586,14,306,53,3000,15,38,11231,L101,76,4100,3,1D,129 DIKEMAN STREET,R5,Z0,1.0,0,,"RUGGIERO, JOSEPH",1667,0,,,,,,,,,7,0,0.0,0,0,16.67,100.0,0.0,0.0,,0,N,5,5,7020,7020,0,0,0,0,0.0,1.25,0,2.0,3,3005860014,,53,980257,185954,40.67707659,-74.01439561,16a,301 019,30207,36047005300
281,BK,587,15,306,53,3004,15,38,11231,L101,76,4100,3,1D,91 DIKEMAN STREET,R5,B9,1.0,0,,ROSA J MARTINEZ,2500,1440,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2.0,2,2,25.0,100.0,25.0,38.67,N,2,N,5,2,9780,27060,1400,1899,0,0,0.58,1.25,0,2.0,3,3005870015,,53,980596,185650,40.67624233,-74.01317328,16a,301 019,30207,36047005300
282,BK,586,12,306,53,3000,15,38,11231,L101,76,4100,3,1D,133 DIKEMAN STREET,R5,C0,2.0,0,,"KIM, HWAJIN",2500,3375,0.0,3375.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,25.0,100.0,25.0,45.0,N,2,N,5,2,17580,175800,0,1899,0,0,1.35,1.25,0,2.0,3,3005860012,,53,980222,185985,40.67716166,-74.01452181,16a,301 019,30207,36047005300
283,BK,586,3,306,53,3000,15,38,11231,L101,76,4100,3,1D, CONOVER STREET,R5,V0,11.0,0,,"DDG CONOVER OWNER, LLC",1500,0,,,,,,,,,7,0,0.0,0,0,20.0,75.0,0.0,0.0,,0,N,5,5,14400,14400,0,0,0,0,0.0,1.25,0,2.0,3,3005860003,,53,980079,185976,40.6771369,-74.01503735,16a,301 019,30207,36047005300
284,BK,513,39,306,59,2015,15,38,11231,L131,76,4100,3,1D,25 LUQUER STREET,M1-1,C0,2.0,0,,CRAIG BAILEY,2500,2067,0.0,2067.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,25.0,100.0,25.0,25.0,N,3,N,5,2,20340,135000,1400,1899,0,0,0.83,0.0,1,2.4,3,3005130039,,59,982999,186672,40.67904815,-74.00451025,16a,301 029,30205,36047005900
285,BK,513,40,306,59,2015,15,38,11231,L131,76,4100,3,1D,23 LUQUER STREET,M1-1,B9,1.0,0,,GINO VITALE,2500,1740,0.0,1740.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,25.0,100.0,25.0,30.0,N,2,N,5,2,18600,112440,0,1899,0,0,0.7,0.0,1,2.4,3,3005130040,,59,982976,186680,40.67907011,-74.00459318,16a,301 029,30205,36047005900
286,BK,513,41,306,59,2015,15,38,11231,L131,76,4100,3,1D,21 LUQUER STREET,M1-1,C0,2.0,0,,BALLANTINE TIA CLARA,2500,1696,0.0,1696.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3.0,3,3,25.0,100.0,25.0,20.0,E,3,N,5,2,17580,120660,0,1899,0,0,0.68,0.0,1,2.4,3,3005130041,,59,982954,186688,40.67909206,-74.0046725,16a,301 029,30205,36047005900
287,BK,513,42,306,59,2015,15,38,11231,L131,76,4100,3,1D,19 LUQUER STREET,M1-1,B9,1.0,0,,"LUQUER GARDENS, LLC",2500,1536,0.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,25.0,100.0,20.0,30.0,E,2,N,5,2,18120,122160,0,1920,0,0,0.61,0.0,1,2.4,3,3005130042,,59,982931,186697,40.67911676,-74.00475542,16a,301 029,30205,36047005900
288,BK,574,30,306,53,1010,15,38,11231,L101,76,4100,3,1D,198 CONOVER STREET,M2-1,C0,2.0,0,,"O'CONNELL, GREGORY",2500,2250,0.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,25.0,100.0,25.0,30.0,N,2,N,5,2,25260,131160,0,1901,0,0,0.9,0.0,2,0.0,3,3005740030,,53,980154,186276,40.67796036,-74.01476715,16a,301 002,30207,36047005300
289,BK,535,1,306,59,2031,15,38,11231,L131,76,4100,3,1D,767 HICKS STREET,M1-1,E1,6.0,0,,DIKEMAN ST. REALTY CORP.,3040,4480,4480.0,0.0,0.0,0.0,0.0,4480.0,0.0,0.0,2,1,1.0,0,1,38.0,80.0,38.0,80.0,N,1,N,3,0,47250,145350,98100,2008,0,0,1.47,0.0,1,2.4,3,3005350001,,59,983008,185837,40.67675627,-74.00447765,16a,301 029,30206,36047005900
290,BK,575,37,306,53,2003,15,38,11231,L101,76,4100,3,1D,134 DIKEMAN STREET,R5,C1,2.0,0,,BRIAN O'CONNELL,2500,5400,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4.0,8,8,25.0,100.0,25.0,54.0,N,0,N,5,2,4500,461250,0,1931,0,0,2.16,1.25,0,2.0,3,3005750037,,53,980328,186103,40.677485600000004,-74.01413973,16a,301 019,30207,36047005300
291,BK,535,44,306,59,2031,15,38,11231,L131,76,4100,3,1D,59 WEST 9 STREET,M1-1,G7,10.0,0,,SILVERSTONE REALTY LLC,2000,0,,,,,,,,,7,0,0.0,0,0,20.0,100.0,0.0,0.0,,0,N,5,5,38250,38250,0,0,0,0,0.0,0.0,1,2.4,3,3005350044,,59,983141,185821,40.67671237,-74.00399816,16a,301 029,30206,36047005900
292,BK,535,45,306,59,2031,15,38,11231,L131,76,4100,3,1D,57 WEST 9 STREET,M1-1,G7,10.0,0,,SILVERSTONE REALTY LLC,2000,0,,,,,,,,,7,0,0.0,0,0,20.0,100.0,0.0,0.0,,0,N,5,5,38250,38250,0,0,0,0,0.0,0.0,1,2.4,3,3005350045,,59,983122,185828,40.67673158,-74.00406666,16a,301 029,30206,36047005900
293,BK,587,35,306,53,3004,15,38,11231,L101,76,4100,3,1D,74 COFFEY STREET,R5,V0,11.0,0,,SHOMERON INC,1600,0,,,,,,,,,7,0,0.0,0,0,20.0,80.0,0.0,0.0,,0,N,5,5,15360,15360,0,0,0,0,0.0,1.25,0,2.0,3,3005870035,,53,980731,185378,40.6754958,-74.01268644,16a,301 019,30207,36047005300
294,BK,575,28,306,53,2003,15,38,11231,L101,76,4100,3,1D,386 VAN BRUNT STREET,R5,S2,4.0,0,,"SHURE, TONY",1125,2250,750.0,1500.0,0.0,750.0,0.0,0.0,0.0,0.0,2,1,3.0,2,3,15.0,75.0,15.0,50.0,G,2,N,3,2,3900,41700,0,1915,0,0,2.0,1.25,0,2.0,3,3005750028,,53,980462,185926,40.67699983,-74.01365653,16a,301 019,30207,36047005300
295,BK,576,8,306,53,2004,15,38,11231,L101,76,4100,3,1D,347 VAN BRUNT STREET,R5,S5,4.0,0,,"GLASSBERG BROOKLYN,LLC",2250,6125,1530.0,4595.0,0.0,1530.0,0.0,0.0,0.0,0.0,2,1,4.0,6,7,25.0,90.0,25.0,57.0,E,0,N,3,2,6300,531900,0,1925,0,0,2.72,1.25,0,2.0,3,3005760008,,53,980695,185963,40.67710148,-74.01281653,16a,301 019,30207,36047005300
296,BK,546,28,306,53,2007,15,38,11231,L101,76,4100,3,1D,95 PIONEER STREET,R5,B9,1.0,0,,VIDA ST CLAIR,1250,1120,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,16.67,75.0,16.67,30.0,N,3,N,5,2,13800,90360,0,1901,0,0,0.9,1.25,0,2.0,3,3005460028,,53,981437,186311,40.67805693,-74.01014161,16a,301 020,30206,36047005300
297,BK,486,25,306,53,1031,15,38,11231,L131,76,4100,3,1D,248 LORRAINE STREET,M1-1,E1,6.0,0,,570 SMITH ST REALTYCORP,5000,7000,7000.0,0.0,2000.0,0.0,0.0,5000.0,0.0,0.0,2,1,1.0,0,1,50.0,100.0,50.0,100.0,N,0,N,5,0,40500,454500,0,1991,0,0,1.4,0.0,1,2.4,3,3004860025,,53,984306,184168,40.67217532,-73.99979812,16c,301 036,30204,36047005300
298,BK,534,14,306,59,2032,15,38,11231,L131,76,4100,3,1D,14 HUNTINGTON STREET,R5,A9,1.0,0,,"KIELAR, ANYA",2000,1600,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,1,1,20.0,100.0,20.0,40.0,N,2,N,5,2,16980,66300,0,1901,0,0,0.8,1.25,0,2.0,3,3005340014,,59,982672,186102,40.67748358,-74.00568906,16a,301 029,30206,36047005900
299,BK,606,50,306,53,4007,15,38,11231,L101,76,4100,3,1D, BEARD STREET,M1-1,V1,11.0,0,,"ONE BEARD STREET, LLC",346,0,,,,,,,,,7,0,0.0,0,0,44.92,16.58,0.0,0.0,,0,Y,3,5,900,900,0,0,0,0,0.0,0.0,1,2.4,3,3006060050,,53,981171,184243,40.67238065,-74.01109967,16a,301 023,30207,36047005300
300,BK,520,20,306,59,2025,15,38,11231,L131,76,4100,3,1D,34 LUQUER STREET,M1-1,Z9,,0,,LUQUER STREET LLC,2200,0,,,,,,,,,7,0,0.0,0,0,22.0,100.0,0.0,0.0,N,0,N,5,0,22950,30600,0,0,0,0,0.0,0.0,1,2.4,3,3005200020,,59,983021,186506,40.67859252,-74.00443091,16a,301 029,30205,36047005900
301,BK,585,18,306,53,1011,15,38,11231,L101,76,4100,3,1D,171 DIKEMAN STREET,M1-1,A9,1.0,0,,"EISMAN, JOSEPH ANDREWS",2000,1800,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,1,1,20.0,100.0,20.0,30.0,N,2,N,5,1,19860,115080,1400,1899,0,0,0.9,0.0,1,2.4,3,3005850018,,53,979866,186302,40.67803159,-74.01580548,16a,301 002,30207,36047005300
302,BK,585,19,306,53,1011,15,38,11231,L101,76,4100,3,1D,169 DIKEMAN STREET,M1-1,A9,1.0,0,,"LOECHILE, DORIS",2000,1800,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,1,1,20.0,100.0,20.0,30.0,N,2,N,5,1,19860,115080,1400,1899,0,0,0.9,0.0,1,2.4,3,3005850019,,53,979881,186289,40.67799591,-74.01575139,16a,301 002,30207,36047005300
303,BK,585,32,306,53,1011,15,38,11231,L101,76,4100,3,1D,212 CONOVER STREET,M1-1,B9,1.0,0,,"DURANTIE, DANIEL",2000,1668,0.0,1668.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,20.0,100.0,20.0,45.0,N,2,N,5,2,13020,94560,0,1899,0,0,0.83,0.0,1,2.4,3,3005850032,,53,980004,186112,40.67751015,-74.01530783,16a,301 002,30207,36047005300
304,BK,575,10,306,53,2003,15,38,11231,L101,76,4100,3,1D,123 WOLCOTT STREET,R5,V0,11.0,0,,"GRIGORIADIS, VANESSA M",2500,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,,0,N,5,5,10380,10380,0,0,0,0,0.0,1.25,0,2.0,3,3005750010,,53,980377,186196,40.67774088,-74.01396313,16a,301 019,30207,36047005300
305,BK,597,22,306,53,3001,15,38,11231,L101,76,4100,3,1D,408 VAN BRUNT STREET,R5,V0,11.0,0,,DEITCHER GLORIA,1235,0,,,,,,,,,7,0,0.0,0,0,19.0,65.0,0.0,0.0,,0,N,5,5,12000,12000,0,0,0,0,0.0,1.25,0,2.0,3,3005970022,,53,980229,185657,40.67626138,-74.01449638,16a,301 019,30207,36047005300
306,BK,536,41,306,59,2030,15,38,11231,L131,76,4100,3,1D,115 WEST 9 STREET,R5,V1,11.0,0,,FRANCINE RLTY CORP,2500,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,,0,N,5,5,202950,202950,0,0,0,0,0.0,1.25,0,2.0,3,3005360041,,59,983634,185639,40.67621287,-74.00222078,16a,301 029,30206,36047005900
307,BK,587,1,306,53,3004,15,38,11231,L101,76,4100,3,1D, VAN BRUNT STREET,R5,V1,11.0,0,,RED HOOK BUILDING COMPANY LLC,1500,0,,,,,,,,,7,0,0.0,0,0,20.0,75.0,0.0,0.0,,0,N,3,5,121050,121050,0,0,0,0,0.0,1.25,0,2.0,3,3005870001,,53,980395,185639,40.67621205,-74.01389791,16a,301 019,30207,36047005300
308,BK,534,25,306,59,2032,15,38,11231,L131,76,4100,3,1D,730 HICKS STREET,R5,G7,10.0,0,,HUNTINGTON & HICKS LLC,10650,0,,,,,,,,,7,0,0.0,0,0,100.0,106.5,0.0,0.0,,0,N,3,5,352800,352800,0,0,0,0,0.0,1.25,0,2.0,3,3005340025,,59,982910,186015,40.67724482,-74.00483100000001,16a,301 029,30206,36047005900
309,BK,526,16,306,59,2034,15,38,11231,L131,76,4100,3,1D,62 NELSON STREET,M1-1,C0,2.0,0,,"JUSTINIANO, CESARIA",1567,2583,0.0,2583.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,21.83,71.75,21.83,45.0,N,2,N,5,2,18000,156420,1400,1899,0,0,1.65,0.0,1,2.4,3,3005260016,,59,983274,186162,40.67764835,-74.00351872,16a,301 029,30205,36047005900
310,BK,575,25,306,53,2003,15,38,11231,L101,76,4100,3,1D,380 VAN BRUNT STREET,R5,C0,2.0,0,,"CHAN, STANFORD",1500,2160,0.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,20.0,75.0,20.0,30.0,N,2,N,5,2,13260,131100,0,1899,0,0,1.44,1.25,0,2.0,3,3005750025,,53,980501,185970,40.67712062,-74.01351595,16a,301 019,30207,36047005300
311,BK,534,1,306,59,2032,15,38,11231,L131,76,4100,3,1D,439 COLUMBIA STREET,R5,S2,4.0,0,,COLUMBIA BK LLC,1670,3600,1188.0,2412.0,0.0,1188.0,0.0,0.0,0.0,0.0,2,1,3.0,2,3,20.0,83.5,20.0,60.0,N,0,N,3,2,6360,63420,0,1925,0,0,2.16,1.25,0,2.0,3,3005340001,,59,982535,186000,40.67720359,-74.00618295,16a,301 029,30206,36047005900
312,BK,612,1,306,53,1014,15,38,11231,L101,76,4100,3,1D,133 BEARD STREET,M3-1,Z9,,0,,O'CONNELL GREGORY,522371,365160,365160.0,0.0,0.0,0.0,0.0,0.0,0.0,365160.0,2,22,2.0,0,25,262.0,750.0,150.0,540.0,N,0,Y,3,0,450450,4006800,419175,1870,0,0,0.7,0.0,2,0.0,3,3006120001,,53,979570,184558,40.67324455,-74.01687142,16a,301 011,30207,36047005300
313,BK,597,18,306,53,3001,15,38,11231,L101,76,4100,3,1D,125 COFFEY STREET,R5,C3,2.0,0,,"VITALE, GINO",2500,3657,0.0,3657.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,4,4,25.0,100.0,25.0,48.76,N,0,N,5,5,30600,312300,309845,2001,0,0,1.46,1.25,0,2.0,3,3005970018,,53,980142,185706,40.67639584,-74.01481006,16a,301 019,30207,36047005300
314,BK,575,26,306,53,2003,15,38,11231,L101,76,4100,3,1D,382 VAN BRUNT STREET,R5,S2,4.0,0,,ADAMS JASON,1500,2160,729.0,1431.0,0.0,729.0,0.0,0.0,0.0,0.0,2,1,3.0,2,3,20.0,75.0,20.0,30.0,N,2,N,5,2,6300,20220,0,1899,0,0,1.44,1.25,0,2.0,3,3005750026,,53,980487,185955,40.67707944,-74.01356641,16a,301 019,30207,36047005300
315,BK,597,26,306,53,3001,15,38,11231,L101,76,4100,3,1D,416 VAN BRUNT STREET,M1-1/R5,C7,4.0,0,,"BOCOCA REALTY, LLC",1725,5200,0.0,5210.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4.0,7,8,25.0,69.0,25.0,52.17,N,0,N,5,2,4950,453150,0,1925,0,0,3.01,1.25,1,2.0,3,3005970026,,53,980171,185596,40.67609392,-74.01470544,16a,301 019,30207,36047005300
316,BK,603,38,306,53,3002,15,38,11231,L101,76,4100,3,1D,168 BEARD STREET,M1-1/R5,C3,2.0,0,,BEARD-DIKEMAN LLC C/O,2000,3600,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4.0,4,4,20.0,100.0,20.0,43.0,N,3,N,5,5,88650,308250,0,1931,0,0,1.8,1.25,1,2.0,3,3006030038,,53,979803,185525,40.67589887,-74.0160321,16a,301 019,30207,36047005300
317,BK,603,39,306,53,3002,15,38,11231,L101,76,4100,3,1D,170 BEARD STREET,M1-1/R5,C3,2.0,0,,"CHEN, JONATHAN Y",2000,3600,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4.0,4,4,20.0,100.0,20.0,43.0,N,3,N,5,5,88650,275850,0,1931,0,0,1.8,1.25,1,2.0,3,3006030039,,53,979788,185539,40.67593729,-74.01608618,16a,301 019,30207,36047005300
318,BK,573,101,306,53,1012,15,38,11231,L101,76,4100,3,1D,84 FERRIS STREET,M2-1,F5,6.0,0,,BT RED HOOK LLC,85000,86916,86916.0,0.0,11000.0,0.0,0.0,0.0,75916.0,0.0,2,1,3.0,0,1,200.0,425.0,200.0,425.0,N,0,N,5,0,688500,1456200,0,1968,0,0,1.02,0.0,2,0.0,3,3005730101,,53,979466,186593,40.67883011,-74.01724779,16a,301 002,30207,36047005300
319,BK,587,49,306,53,3004,15,38,11231,L101,76,4100,3,1D,100 COFFEY STREET,R5,C0,2.0,0,,PESCE IDA,2100,1344,0.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,3,3,21.0,100.0,21.0,40.0,N,1,N,5,2,13920,90480,0,1899,0,0,0.64,1.25,0,2.0,3,3005870049,,53,980522,185579,40.67604742,-74.01344002,16a,301 019,30207,36047005300
320,BK,556,11,306,53,2006,15,38,11231,L101,76,4100,3,1D,127 KING STREET,R5,E2,6.0,0,,"ALBANO, GABRIELLA",1740,3480,3480.0,0.0,3480.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,0,1,29.0,60.0,29.0,60.0,N,0,N,5,0,17100,243450,0,1987,0,0,2.0,1.25,0,2.0,3,3005560011,,53,981053,186316,40.67807052,-74.01152604,16a,301 020,30206,36047005300
321,BK,575,30,306,53,2003,15,38,11231,L101,76,4100,3,1D,120 DIKEMAN STREET,R5,B9,1.0,0,,120 DIKEMAN ST LLC,1125,1575,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,2,2,15.0,75.0,15.0,35.0,N,2,N,5,2,10620,101700,0,1901,0,0,1.4,1.25,0,2.0,3,3005750030,,53,980447,185980,40.67714804,-74.01371064,16a,301 019,30207,36047005300
322,BK,565,27,306,53,2002,15,38,11231,L101,76,4100,3,1D,114 WOLCOTT STREET,R5,C0,2.0,0,,"ROMERO, CARLOS",2375,3079,0.0,3079.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.67,3,3,23.75,100.0,15.25,55.0,N,3,N,5,5,22140,162000,0,2004,0,0,1.3,1.25,0,2.0,3,3005650027,,53,980576,186228,40.67782879999999,-74.0132457,16a,301 020,30206,36047005300
323,BK,587,4,306,53,3004,15,38,11231,L101,76,4100,3,1D,375 VAN BRUNT STREET,R5,B9,1.0,0,,375 VAN BRUNT STREET LLC,1500,1200,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,20.0,75.0,20.0,30.0,N,3,N,5,2,12600,82860,0,1925,0,0,0.8,1.25,0,2.0,3,3005870004,,53,980437,185685,40.67633833,-74.01374652,16a,301 019,30207,36047005300
324,BK,587,6,306,53,3004,15,38,11231,L101,76,4100,3,1D,371 VAN BRUNT STREET,R5,C0,2.0,0,,371 VAN BRUNT LLC,2250,2850,0.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,25.0,90.0,25.0,38.67,N,2,N,5,2,19680,148620,0,1899,0,0,1.27,1.25,0,2.0,3,3005870006,,53,980470,185711,40.67640971,-74.01362757,16a,301 019,30207,36047005300
325,BK,587,7,306,53,3004,15,38,11231,L101,76,4100,3,1D,369 VAN BRUNT STREET,R5,S3,4.0,0,,SOKOL SELMANI,2250,4413,1609.0,2804.0,0.0,1609.0,0.0,0.0,0.0,0.0,2,0,3.0,3,4,25.0,90.0,24.83,64.83,N,3,N,5,0,121500,247500,0,2016,0,0,1.96,1.25,0,2.0,3,3005870007,,53,980487,185729,40.67645912,-74.01356629,16a,301 019,30207,36047005300
326,BK,556,112,306,53,2006,15,38,11231,L101,76,4100,3,1D,121 KING STREET,R5,A5,1.0,0,,"DEITCHMAN, ANDREW",1683,2625,0.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,1,1,16.83,100.0,16.82,52.0,,3,N,5,2,25260,172260,0,2016,0,0,1.56,1.25,0,2.0,3,3005560112,,53,981082,186263,40.67792506,-74.01142146,16a,301 020,30206,36047005300
327,BK,556,113,306,53,2006,15,38,11231,L101,76,4100,3,1D,119 KING STREET,R5,A5,1.0,0,,"GOYAL, VIPIN",1683,2625,0.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,1,1,16.83,100.0,16.82,52.0,,3,N,5,2,81900,172680,0,2016,0,0,1.56,1.25,0,2.0,3,3005560113,,53,981094,186252,40.67789487,-74.01137819,16a,301 020,30206,36047005300
328,BK,587,53,306,53,3004,15,38,11231,L101,76,4100,3,1D,108 COFFEY STREET,R5,V1,11.0,0,,RED HOOK BUILDING COMPANY LLC,1440,0,,,,,,,,,7,0,0.0,0,0,18.0,80.0,0.0,0.0,,0,N,5,5,115200,115200,0,0,0,0,0.0,1.25,0,2.0,3,3005870053,,53,980452,185630,40.67618737,-74.01369241,16a,301 019,30207,36047005300
329,BK,576,54,306,53,2004,15,38,11231,L101,76,4100,3,1D,94 DIKEMAN STREET,R5,B9,1.0,0,,"MARTINIANO, ADELIA SOUSA",2153,2190,0.0,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,20.0,107.67,20.0,25.42,E,3,N,5,1,21240,119280,0,1901,0,0,1.02,1.25,0,2.0,3,3005760054,,53,980695,185773,40.67657998,-74.01281643,16a,301 019,30207,36047005300
330,BK,556,39,306,53,2006,15,38,11231,L101,76,4100,3,1D,64 SULLIVAN STREET,R5,G2,7.0,0,,ADVAM PROPERTY HOLDINGS LLC,2000,2000,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2,1,1.0,0,1,20.0,100.0,20.0,93.0,N,2,N,5,2,54000,102600,0,1950,0,0,1.0,1.25,0,2.0,3,3005560039,,53,981140,186074,40.67740632,-74.01121227,16a,301 020,30206,36047005300
331,BK,565,25,306,53,2002,15,38,11231,L101,76,4100,3,1D,368 VAN BRUNT STREET,R5,C7,4.0,0,,GREGORY OCONNELL,2250,8000,1875.0,6125.0,0.0,1875.0,0.0,0.0,0.0,0.0,2,1,4.0,8,10,25.0,90.0,25.0,72.0,N,1,N,3,2,6300,696150,0,1931,0,0,3.56,1.25,0,2.0,3,3005650025,,53,980631,186130,40.67755983,-74.01304736,16a,301 020,30206,36047005300
332,BK,587,16,306,53,3004,15,38,11231,L101,76,4100,3,1D,89 DIKEMAN STREET,R5,B9,1.0,0,,ADAMS JASON P,2500,2280,0.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,2,2,25.0,100.0,20.0,38.0,N,2,N,5,2,20940,118140,0,1899,0,0,0.91,1.25,0,2.0,3,3005870016,,53,980614,185634,40.67619842,-74.01310838,16a,301 019,30207,36047005300
333,BK,597,23,306,53,3001,15,38,11231,L101,76,4100,3,1D,410 VAN BRUNT STREET,R5,V0,11.0,0,,"KROPSKY, GLORIA DEITCHER",2405,0,,,,,,,,,7,0,0.0,0,0,37.0,65.0,0.0,0.0,,0,N,5,5,23040,23040,0,0,0,0,0.0,1.25,0,2.0,3,3005970023,,53,980210,185637,40.67620648,-74.01456487,16a,301 019,30207,36047005300
334,BK,576,32,306,53,2004,15,38,11231,L101,76,4100,3,1D,176 RICHARDS STREET,R5,S1,4.0,0,,176 RICHARDS STREET REALTY LLC,840,1440,720.0,720.0,0.0,720.0,0.0,0.0,0.0,0.0,2,1,2.0,1,2,20.0,42.0,20.0,36.5,E,0,N,3,0,4080,13260,0,1925,0,0,1.71,1.25,0,2.0,3,3005760032,,53,981015,185680,40.67632483,-74.01166273,16a,301 019,30207,36047005300
335,BK,556,38,306,53,2006,15,38,11231,L101,76,4100,3,1D,62A SULLIVAN STREET,R5,A9,1.0,0,,62A SULLIVAN LLC,2000,360,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.0,1,1,20.0,100.0,20.0,18.0,N,2,N,5,5,11760,43920,0,1940,0,0,0.18,1.25,0,2.0,3,3005560038,,53,981154,186061,40.67737064,-74.01116179,16a,301 020,30206,36047005300
336,BK,576,24,306,53,2004,15,38,11231,L101,76,4100,3,1D,71 WOLCOTT STREET,R5,C6,2.0,0,,RED HOOK HOMES APARTMENT CORPORATION,15262,31780,0.0,31780.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,4.0,20,20,121.63,56.98,25.0,50.0,N,2,N,4,0,289350,1067400,0,2007,0,0,2.08,1.25,0,2.0,3,3005760024,,53,980889,185721,40.67643732,-74.012117,16a,301 019,30207,36047005300
337,BK,623,100,306,53,1017,15,38,11231,L131,76,4100,3,1D,744 CLINTON STREET,M3-1,E1,6.0,0,X,SUNLIGHT CLINTON REA,59095,44900,44900.0,0.0,0.0,0.0,0.0,44900.0,0.0,0.0,2,1,1.0,0,1,265.0,223.0,35.0,60.0,N,2,N,5,0,421650,2547450,2547450,1927,0,0,0.76,0.0,2,0.0,3,3006230100,,53,982920,183280,40.66973786,-74.00479440000001,16b,301 035,30207,36047005300
338,BK,576,7501,306,53,2004,15,38,11231,L101,76,4100,3,1D,180 RICHARDS STREET,R5,R6,2.0,0,,UNAVAILABLE OWNER,2480,3080,0.0,3080.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4.0,2,2,0.0,0.0,0.0,0.0,,2,N,0,2,74400,118560,0,2015,0,0,1.24,1.25,0,2.0,3,3005767501,4132.0,53,980973,185648,40.67623699,-74.01181413,16a,310 019,30207,36047005300
339,BK,576,46,306,53,2004,15,38,11231,L101,76,4100,3,1D,86 DIKEMAN STREET,R5,I9,8.0,0,X,PROGRAM DEVELOPMENTSERVICES INC,6300,4372,4372.0,0.0,0.0,0.0,0.0,0.0,0.0,4372.0,2,1,3.0,0,1,63.0,100.0,30.0,60.0,N,1,N,5,1,56700,452250,452250,1994,0,0,0.69,1.25,0,2.0,3,3005760046,,53,980801,185680,40.67632475,-74.01243424,16a,301 019,30207,36047005300
340,BK,601,1,306,53,4012,15,38,11231,L101,76,4100,3,1D,61 OTSEGO STREET,M1-1,E9,6.0,0,,20 BAY STREET REALTY,16211,55196,55196.0,0.0,0.0,0.0,0.0,0.0,55196.0,0.0,2,1,4.0,0,3,200.0,258.25,60.0,100.0,N,3,N,3,0,327600,3316050,0,1981,0,0,3.4,0.0,1,2.4,3,3006010001,,53,981510,184606,40.67337711,-74.00987773,16a,301 023,30207,36047005300
